2025-04-04 10:58:58,269 | INFO | Default groups setup successfully
2025-04-04 10:58:58,269 | INFO | RBAC Permissions initialized on server startup
2025-04-04 10:58:58,270 | INFO | Default groups setup successfully
2025-04-04 10:58:58,270 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:01:02,046 | INFO | No token found
2025-04-04 11:01:03,449 | INFO | User abra-sysadmin-1 is attempting to log in via LDAP
2025-04-04 11:01:03,572 | INFO | User abra-sysadmin-1 authenticated successfully via LDAP
2025-04-04 11:01:03,619 | INFO | User abra-sysadmin-1 has successfully logged in via LDAP
2025-04-04 11:01:37,238 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:01:37,238 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:01:37,238 | INFO | Terminating process 3418892
2025-04-04 11:01:37,242 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:01:37,243 | INFO | Main task cancelled gracefully.
2025-04-04 11:01:39,307 | INFO | Starting central process...
2025-04-04 11:01:39,307 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:01:39,310 | INFO | Starting aggregator process...
2025-04-04 11:01:39,492 | INFO | Using local sqlite database
2025-04-04 11:01:39,590 | INFO | Starting main loop
2025-04-04 11:01:40,043 | INFO | Using local sqlite database
2025-04-04 11:01:40,059 | INFO | Using local sqlite database
2025-04-04 11:01:40,616 | INFO | LDAP connection initialized
2025-04-04 11:01:40,618 | INFO | LDAP connection initialized
2025-04-04 11:01:40,782 | INFO | Default permissions initialized successfully
2025-04-04 11:01:40,791 | INFO | Default groups setup successfully
2025-04-04 11:01:40,791 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:01:40,809 | INFO | Default permissions initialized successfully
2025-04-04 11:01:40,819 | INFO | Default groups setup successfully
2025-04-04 11:01:40,819 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:02:24,986 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:02:24,987 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:02:24,987 | INFO | Terminating process 3421100
2025-04-04 11:02:24,990 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:02:24,991 | INFO | Main task cancelled gracefully.
2025-04-04 11:02:28,751 | INFO | Starting central process...
2025-04-04 11:02:28,751 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:02:28,752 | INFO | Starting aggregator process...
2025-04-04 11:02:28,947 | INFO | Using local sqlite database
2025-04-04 11:02:29,059 | INFO | Starting main loop
2025-04-04 11:02:29,508 | INFO | Using local sqlite database
2025-04-04 11:02:29,535 | INFO | Using local sqlite database
2025-04-04 11:02:30,015 | INFO | LDAP connection initialized
2025-04-04 11:02:30,015 | INFO | LDAP connection initialized
2025-04-04 11:02:30,179 | INFO | Default permissions initialized successfully
2025-04-04 11:02:30,187 | INFO | Default permissions initialized successfully
2025-04-04 11:02:30,188 | INFO | Default groups setup successfully
2025-04-04 11:02:30,188 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:02:30,197 | INFO | Default groups setup successfully
2025-04-04 11:02:30,198 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:02:40,754 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:02:40,755 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:02:40,755 | INFO | Terminating process 3421940
2025-04-04 11:02:40,757 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:02:40,758 | INFO | Main task cancelled gracefully.
2025-04-04 11:03:05,813 | INFO | Starting central process...
2025-04-04 11:03:05,813 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:03:05,815 | INFO | Starting aggregator process...
2025-04-04 11:03:05,993 | INFO | Using local sqlite database
2025-04-04 11:03:06,093 | INFO | Starting main loop
2025-04-04 11:03:06,542 | INFO | Using local sqlite database
2025-04-04 11:03:06,547 | INFO | Using local sqlite database
2025-04-04 11:03:07,065 | INFO | LDAP connection initialized
2025-04-04 11:03:07,065 | INFO | LDAP connection initialized
2025-04-04 11:03:07,230 | INFO | Default permissions initialized successfully
2025-04-04 11:03:07,232 | INFO | Default permissions initialized successfully
2025-04-04 11:03:07,239 | INFO | Default groups setup successfully
2025-04-04 11:03:07,239 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:03:07,240 | INFO | Default groups setup successfully
2025-04-04 11:03:07,241 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:03:47,891 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:03:47,891 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:03:47,892 | INFO | Terminating process 3422661
2025-04-04 11:03:47,894 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:03:47,895 | INFO | Main task cancelled gracefully.
2025-04-04 11:03:50,483 | INFO | Starting central process...
2025-04-04 11:03:50,484 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:03:50,485 | INFO | Starting aggregator process...
2025-04-04 11:03:50,657 | INFO | Using local sqlite database
2025-04-04 11:03:50,757 | INFO | Starting main loop
2025-04-04 11:03:51,220 | INFO | Using local sqlite database
2025-04-04 11:03:51,248 | INFO | Using local sqlite database
2025-04-04 11:03:51,740 | INFO | LDAP connection initialized
2025-04-04 11:03:51,741 | INFO | LDAP connection initialized
2025-04-04 11:03:51,915 | INFO | Default permissions initialized successfully
2025-04-04 11:03:51,917 | INFO | Default permissions initialized successfully
2025-04-04 11:03:51,924 | INFO | Default groups setup successfully
2025-04-04 11:03:51,924 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:03:51,927 | INFO | Default groups setup successfully
2025-04-04 11:03:51,927 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:07:18,266 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:07:18,266 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:07:18,266 | INFO | Terminating process 3423443
2025-04-04 11:07:18,270 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:07:18,270 | INFO | Main task cancelled gracefully.
2025-04-04 11:07:22,597 | INFO | Starting central process...
2025-04-04 11:07:22,598 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:07:22,599 | INFO | Starting aggregator process...
2025-04-04 11:07:22,773 | INFO | Using local sqlite database
2025-04-04 11:07:22,870 | INFO | Starting main loop
2025-04-04 11:07:23,331 | INFO | Using local sqlite database
2025-04-04 11:07:23,333 | INFO | Using local sqlite database
2025-04-04 11:07:23,847 | INFO | LDAP connection initialized
2025-04-04 11:07:23,847 | INFO | LDAP connection initialized
